TIC ID,TOI,Period (days),Duration (hours),Depth (mmag),Planet SNR,Sectors,label
248853232,5823.01,3.86814921752745,2.16101945681072,18.90341,236.89902,55,transit
272366748,5824.01,3.85558968989324,3.237964370373,18.410701,11.369815,"41,55",transit
269243313,5825.01,9.73482949887001,4.325,1.104756,12.0,"55,82",transit
48253329,5826.01,2.8140207,3.191,8.064323,28.0,54,transit
369062542,5827.01,5.0493049,3.885,8.556658,18.0,"14,40,41,54",transit
351077390,5828.01,1.1951761,2.4,3.229435,14.0,"14,40,41,54",transit
363029616,5829.01,1.3502386,2.178,1.792944,11.0,"14,54",transit
224418572,5830.01,2.8465928,2.664,2.293324,20.0,"26,40,53,54",false_positive
308504559,5831.01,3.7846792,2.51,6.392051,11.0,54,transit
287934343,5832.01,5.1357505,3.504,12.62422,22.0,"14,41,54",transit
213875310,5833.01,2.6721807,2.433,17.236441,12.0,54,transit
281118572,5834.01,3.5242025,1.79,25.919453,33.0,54,transit
346859243,5835.01,6.4226101,3.007,18.583071,30.0,"53,54",transit
354727907,5836.01,8.4498763,1.773,80.41661,15.0,54,transit
395143000,5837.01,2.9665122,3.346,8.961635,27.0,54,transit
222485202,5838.01,3.5982966,1.614,31.471222,19.0,54,transit
355732304,5839.01,2.5411063,3.491,9.50914,19.0,54,false_positive
68345291,5840.01,4.006489,3.949,12.62422,24.0,"53,54",transit
350882505,5841.01,4.2025514,4.028,3.654216,20.0,"53,54",transit
23937608,5842.01,2.8091879,1.927,3.349228,12.0,"26,40,53,54",transit
24113219,5843.01,4.197866,3.223,11.625105,20.0,"53,54",transit
230292034,5844.01,6.0671557,2.12,2.260683,16.0,"14,25,26,40,52,53,54",transit
209935997,5845.01,1.9081122,2.094,2.891906,15.0,"41,54",transit
75784122,5846.01,10.5353472,1.098,10.440533,20.0,"25,26,40,52,53,54",transit
95574586,5847.01,2.5641981,4.469,3.087878,11.0,54,transit
808243,5848.01,1.5101054,2.993,14.306126,14.0,54,transit
71459120,5849.01,3.9964264,1.722,13.481337,14.0,54,transit
151728428,5850.01,3.9997367,0.384,8.129955,13.0,54,false_positive
277329402,5851.01,4.5049415,2.372,15.748263,13.0,54,transit
387844266,5852.01,3.9956793,2.056,42.491282,15.0,54,transit
278623780,5853.01,3.7219898,2.306,17.35779,57.0,54,transit
346154016,5854.01,4.449914,2.449,14.812307,41.0,"26,40,53,54",transit
41422753,5855.01,2.4710528,3.033,5.900696,22.0,"14,40,41,54",false_positive
3680800,5856.01,0.5498864,1.588,1.205837,11.0,54,transit
336072306,5857.01,3.415047,1.406,9.388665,19.0,"14,40,52,53,54",transit
256046749,5858.01,7.1476512,3.03,14.768282,20.0,"41,54",transit
114947483,5859.01,3.3787501,1.837,10.341878,19.0,"14,40,53,54",transit
462372373,5860.01,5.2498931,1.666,10.035005,21.0,54,transit
11034516,5861.01,14.3033451,4.769,28.747531,63.0,"14,41,54",transit
20988926,5862.01,5.3194765,4.653,3.95929,25.0,"14,40,41,53,54",false_positive
345205395,5863.01,2.8492565,1.846,26.486705,30.0,54,transit
184531966,5864.01,10.4453589,4.548,10.21035,19.0,"14,41,54,55",transit
383216635,5865.01,6.6314176,2.372,3.349228,15.0,55,transit
341297143,5866.01,3.8421028,1.184,9.72822,39.0,55,false_positive
380517859,5867.01,1.109435,2.723,29.98574,16.0,"54,55",false_positive
236158940,5868.01,2.677573,2.885,3.599748,24.0,"41,55",transit
210169818,5869.01,3.3879742,4.127,10.901047,19.0,55,transit
305375697,5870.01,0.0,3.516,4.063907,18.0,55,transit
373816781,5871.01,1.343636,2.275,28.680641,57.0,"15,16,55",transit
138671052,5872.01,2.2425137,2.062,2.968113,16.0,"15,16,55",transit
353146308,5873.01,0.4131063,0.368,24.086255,25.0,55,transit
376454594,5874.01,2.5784481,1.253,8.304992,22.0,55,transit
283165117,5875.01,5.216581,3.314,7.692484,11.0,55,transit
106114491,5876.01,9.7216312,3.272,1.988717,13.0,"14,54,55",false_positive
282890159,5877.01,6.9100016,4.536,4.689636,18.0,"14,41,54,55",transit
247172524,5878.01,3.4363074,2.861,30.733811,77.0,"15,41,55",transit
258037656,5879.01,4.0331416,1.348,41.825335,24.0,"55,56",transit
184521624,5880.01,3.1162505,3.289,12.448485,22.0,"14,41,54,55",transit
360142739,5881.01,2.2377411,4.079,3.95929,23.0,"14,41,54,55",transit
232941965,5882.01,7.1487697,6.864,2.064861,10.0,"15,41,55",transit
283759999,5883.01,0.5223032,0.685,4.776875,18.0,55,transit
13574009,5884.01,5.8311038,3.283,4.613309,34.0,"15,55",transit
233788275,5885.01,4.7264391,3.196,3.425467,16.0,"14,15,16,55",transit
15682927,5886.01,0.9655766,1.224,3.414575,16.0,"14,15,41,55",false_positive
277987172,5887.01,6.3989216,2.781,4.166353,13.0,"14,41,54,55",false_positive
273780062,5888.01,15.2501659,4.331,4.96228,12.0,"14,15,41,54,55",transit
383214426,5889.01,2.4013188,1.988,30.09736,56.0,55,transit
279179610,5890.01,5.9029732,3.337,9.213453,12.0,"15,16,55",transit
202941251,5891.01,4.1784844,4.307,5.442298,32.0,"15,41,54,55",transit
375199523,5892.01,1.9447712,1.345,3.131432,16.0,55,false_positive
321790238,5893.01,0.0,5.718,8.717536,26.0,55,transit
398038296,5894.01,3.0076713,3.094,11.723877,20.0,55,transit
243464977,5895.01,3.6491012,1.691,6.402972,17.0,"14,41,55",transit
14956304,5896.01,0.9965843,2.633,15.616079,14.0,"41,55",transit
305612552,5897.01,6.9349089,3.234,16.244096,17.0,"54,55",transit
467211520,5898.01,9.7884653,3.894,2.815705,15.0,"14,16,40,41,54,55",transit
126171392,5899.01,0.7835688,1.095,8.108077,18.0,"15,41,55",false_positive
224635135,5900.01,2.4667486,2.984,7.659681,16.0,"14,15,41,55",transit
294173437,5901.01,5.555905,3.459,4.079164,22.0,"14,15,16,41,54,55",false_positive
65737977,5902.01,4.8292589,4.084,6.457581,29.0,"15,41,55",transit
60542708,5903.01,2.4707357,1.597,6.053538,12.0,55,transit
408317165,5904.01,5.6567374,3.223,8.491001,11.0,55,transit
341299943,5905.01,3.0233509,2.369,18.781895,37.0,55,transit
276376289,5906.01,30.1181253559274,3.31321764074992,15.529461,36.610523,"15,55,56",transit
387318486,5907.01,0.6583175,0.796,4.068266,18.0,55,transit
452483795,5908.01,2.4515393,3.005,8.19559,19.0,"14,54,55",false_positive
354489554,5909.01,4.7729363,3.344,4.678732,14.0,55,transit
273774284,5910.01,17.2182695,7.888,5.234991,10.0,"14,15,41,54,55",false_positive
239361732,5911.01,4.009823,4.015,8.447231,24.0,"15,41,55",transit
16538820,5912.01,6.9038328,5.483,4.122758,22.0,"55,56",transit
289313987,5913.01,10.1522322,6.614,10.518368,24.0,55,transit
187416256,5914.01,4.3887257,3.243,6.337445,14.0,55,transit
329709756,5915.01,12.5482879,3.396,54.845585,22.0,"55,56",false_positive
305506996,5916.01,2.3682389,1.866,54.206258,16.0,55,transit
239529652,5917.01,4.0387941,3.537,6.053538,19.0,"14,41,54,55",transit
305790119,5918.01,2.0353259,2.032,13.140607,24.0,55,transit
165948070,5919.01,4.3686174,2.943,4.057368,13.0,"15,55",transit
467006627,5920.01,15.4159906,2.127,4.896839,11.0,55,false_positive
286545058,5921.01,5.0114216,4.514,5.376829,11.0,55,transit
364192929,5922.01,5.2079858,3.795,9.322957,11.0,55,transit
60491424,5923.01,4.0252588,3.596,9.793952,23.0,55,transit
289125016,5924.01,6.2043746,5.957,4.76597,14.0,55,false_positive
345193111,5925.01,6.1606297,2.218,11.164285,27.0,55,transit
372831381,5926.01,3.8116176,1.997,7.145894,31.0,55,transit
163164300,5927.01,3.7306955,3.657,6.68697,17.0,"15,55",transit
387318409,5928.01,3.246565,3.478,9.673446,27.0,55,transit
92217989,5929.01,4.6079976,3.148,8.425347,14.0,"54,55",transit
88266880,5930.01,3.7984372,4.539,4.896839,18.0,"54,55",transit
24833662,5931.01,4.2447791,2.896,6.315603,19.0,55,transit
405122173,5932.01,3.1003012,1.826,12.393573,11.0,55,transit
322593401,5933.01,5.5901313,1.245,12.47045,11.0,"15,16,41,55",transit
407958640,5934.01,2.5505105,1.463,15.869446,25.0,55,transit
276704866,5935.01,3.0200448,1.597,11.614131,34.0,"14,15,16,41,55",transit
396378209,5936.01,0.3781425,0.473,5.180444,16.0,55,transit
158552665,5937.01,21.0685273,3.007,17.291598,19.0,"14,40,41,53,54,55",transit
452508760,5938.01,2.260431,2.098,2.913679,17.0,"14,41,54,55",transit
27230283,5939.01,6.13049,6.11,3.95929,16.0,"14,15,40,41,54,55",transit
296898634,5940.01,2.8534013,5.176,17.324694,17.0,"55,56",false_positive
303456821,5941.01,11.0771916,4.091,2.086617,10.0,"15,16,41,55",transit
166190643,5942.01,1.6540803,2.008,3.763161,22.0,"15,55",false_positive
63659057,5943.01,15.7866044,6.116,7.583144,12.0,"14,15,41,55",transit
88101924,5944.01,5.9404096,2.479,16.585801,19.0,"54,55",transit
159104028,5945.01,3.3825012,3.422,4.820497,21.0,"14,40,41,54,55",transit
366846982,5946.01,5.754879,6.944,1.97784,12.0,"15,16,55,56",transit
331691841,5947.01,6.9341584,1.937,0.553867,13.0,56,transit
419878932,5948.01,7.9058861,0.867,2.576249,10.0,56,transit
64282927,5949.01,1.8826035,1.712,0.365955,20.0,"15,16,56,57,76,77",transit
64282927,5949.02,3.3751374,1.851,0.186763,9.0,"15,16,56,57,76,77,83,84",transit
258738667,5950.01,6.4389303,2.879,3.348139,24.0,"56,82",transit
154762431,5951.01,3.1728284,1.777,0.390935,11.0,"16,56",transit
287643871,5952.01,45.7138545,4.283,6.041528,100.0,"15,16,56,82,83",transit
27863043,5953.01,7.4924561,6.072,0.753763,17.0,"56,83",transit
297153209,5954.01,10.7004569,1.281,2.618694,33.0,"15,41,55,56,75",false_positive
434116397,5955.01,0.590238672714306,1.04505204681999,0.563344,9.309872,56,transit
236785891,5956.01,0.929233399545212,0.983716029466115,50.265418,12.116851,"56,57",transit
407653728,5957.01,3.2520192,3.491,10.276112,25.0,"15,16,56",transit
436764867,5958.01,2.30621252937405,1.50989769358905,0.435075,7.161833,56,transit
199671901,5959.01,4.4571443713053,6.10897114376715,7.818983,39.646626,"56,57",transit
188876052,5960.01,3.07632903681377,3.90160580020701,10.353759,162.07138,56,transit
262689575,5961.01,1.61748702775443,1.28092668134387,0.371586,12.116314,"42,56,70",transit
239541449,5962.01,1.92611831691472,1.06884203719257,4.192384,26.105602,56,false_positive
436478932,5963.01,4.32262294185784,3.36990246699019,13.041427,118.921036,56,transit
200606159,5964.01,3.9816471,3.247,17.059958,36.0,"16,56,57",transit
405788729,5965.01,4.2254747650406,4.83902648512505,1.713837,13.770326,"56,58",transit
404610583,5966.01,3.53810387355688,2.44193702304445,12.936938,62.636166,56,false_positive
369532319,5967.01,15.343585,3.901,1.460211,14.0,"16,56,83",transit
431810418,5968.01,753.822332,4.495,0.56473,10.0,"56,83",transit
431810418,5968.02,9.2152386,3.487,0.754849,15.0,"56,83",transit
91051152,5969.01,7.91926045274687,2.50538728554157,23.567197,58.602276,56,transit
431701493,5970.01,3.092743213581997,2.2215324330161916,31.611052,153.21634,"56,83",transit
160432093,5971.01,3.99140120490971,4.25796342613999,9.697064,59.46701,56,transit
420814525,5972.01,3.5247546,2.958,19.503492,395.0,"56,82",transit
154353849,5973.01,3.1643744,2.506,4.179432,20.0,"16,56,57",transit
354173595,5974.01,1.7266942878876,0.905143263617673,1.127342,12.383432,"42,56,70",transit
376847633,5975.01,373.038163748946,15.3281374901983,3.108154,21.003796,"40,41,47,49,50,51,52,53,54",transit
348054109,5976.01,0.437802367538937,1.53158105835563,1.589108,13.224767,"26,40,53,54",false_positive
12938488,5977.01,0.431712366064594,0.86741638739143,21.330298,13.067723,"41,54,55",transit
266023807,5978.01,0.739481789312516,1.24737198582592,0.166708,8.37773,"15,41,55",transit
137151335,5979.01,4.7267257,3.014,0.307307,11.0,"14,40,41,54,55,74",transit
164652245,5980.01,79.5839994687166,4.39967521547363,0.636118,11.099208,"14,40,41,53,54,55",transit
120045750,5981.01,7.01424581466326,2.65553277869672,2.02931,12.583472,"41,53,54",transit
299087490,5982.01,38.4787613099131,5.18697368322855,26.345305,27.975418,"40,41,53,54,55",transit
356871098,5983.01,1.02718788625003,0.988999246113059,0.937494,11.641634,"14,15,16,17,18,19,21,22,24,25,26,40,47,48,49,51,52,53,54,55",transit
120692092,5984.01,3.41307808908694,2.578792782734,4.37109,7.8737493,"40,41,53,54",transit
272782368,5985.01,2.41576651920038,2.17008124007895,0.263322,7.612235,"14,15,16,17,18,20,21,23,24,26,47,48,49,50,51",transit
158657354,5986.01,38.5835888603263,11.0403764815672,1.631139,8.700123,"40,41,53,54,55",transit
284900292,5987.01,48.713084294678,4.81555711565351,1.749165,8.968461,"17,19,20,22,23,24,25,26,40,41,47,48,49,50",transit
377780790,5988.01,0.837499676505658,1.96408115030391,0.270335,9.27727,"14,40,41,53,54,55",transit
154437244,5989.01,6.86696565838831,3.88125838618554,0.865193,8.088625,"40,47,53",transit
29385858,5990.01,700.962256637727,6.21941924999448,0.495828,7.72336,"24,50,51",transit
230064711,5991.01,7.08931621726198,3.37954249264313,0.138561,8.606117,"14,15,16,17,21,22,23,41,47,48,49,54",transit
159054620,5992.01,8.02768209250625,2.95742571731607,12.307452,8.653823,"40,41,53,54,55",transit
27534138,5993.01,28.5410557316464,10.6581230767746,1.391274,7.3322496,"40,41,54,55",transit
63283780,5994.01,7.97266437122265,2.53955489036654,3.895162,8.613391,"40,41,54,55",transit
352011875,5995.01,6.24688132848871,9.04000193574407,0.560523,7.9771624,"14,26,40,41,53,55",transit
293880523,5996.01,109.050294566713,7.3613042545522,4.155359,33.74752,"40,41,47,50,54,55,56,57,60",transit
39516274,5997.01,5.65501795462306,1.7818546193532,0.387475,7.836735,"25,26,52,53",transit
370907864,5998.01,9.33802520304996,2.8573106945702,1.925093,9.305417,"40,54",transit
120317234,5999.01,6.8834027,1.92,0.837425,9.0,"14,26,40,41,53,54,74",transit
259233660,6000.01,0.448958911953033,0.763747725238208,0.732932,8.3127985,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,47,48,49,51,52,53,54,55",transit
139104940,6001.01,3.00390101041347,3.87504767504936,11.014202,8.019291,"41,54,55",transit
102734241,6002.01,10.9048392461916,1.55306476821479,4.385203,7.6758533,"14,41,54,55",transit
121731834,6003.01,5.85993922192109,4.08423911792563,0.314311,7.2082953,"14,40,41,54,55",transit
48353358,6004.01,9.87868379953592,1.88520417170868,1.878586,9.8170185,"14,26,40,41,53,54,55",transit
123357864,6005.01,16.1455898171819,4.54317107859519,0.99883,8.10099,"14,26,40,41,53,54,55",transit
123309556,6006.01,2.50808154880029,1.17243983199367,1.404456,9.532586,"40,41,53,54,55",transit
279922257,6007.01,949.790595165536,4.22220634723545,3.293858,8.103081,"18,19,25,26,52,53",transit
286201103,6008.01,0.857372697894355,0.547859807639078,2.223375,8.719756,"15,16,41,55,56",transit
128558444,6009.01,1.5500607,1.225,2.772163,43.0,"16,56",transit
199949052,6010.01,0.5868508,0.494,1.091714,26.0,"16,56,57,76,77",transit
414019147,6011.01,2.3179699,1.496,13.117529,33.0,"16,17,24,57",transit
432280671,6012.01,16.2117628624491,5.34955844841114,3.990894,24.81528,57,transit
53728859,6013.01,3.2573898016453,3.14008263299369,15.05469,40.388447,57,transit
57984377,6014.01,2.51991455670087,3.71213629233706,13.579588,163.28555,57,transit
288246496,6015.01,4.30482901389489,3.53112663340487,8.208086,37.088776,57,transit
327369524,6016.01,4.0236805,3.71,9.733697,37.0,"17,18,24,57",transit
291751373,6017.01,2.50791765457186,3.06522694989512,7.624101,21.09248,57,transit
67881560,6018.01,2.33225242355764,1.44075557411049,0.620473,7.7265925,57,transit
125520907,6019.01,14.5478626,5.488163724777017,3.50478,14.761625,"57,84",transit
334597566,6020.01,9.1099373,9.51,9.615388,38.0,"16,17,18,24,57",false_positive
291685334,6021.01,2.03198834488875,3.49374627811632,13.407692,40.163723,57,transit
455947620,6022.01,1.92810923048424,1.41744995002751,124.056505,116.11209,"17,57",transit
455947620,6022.02,1.54544924333617,2.78215275002004,4.657765,8.388674,"17,57",transit
341444900,6023.01,9.0330414,5.965,0.24649,17.0,"16,17,56,57,76,77",false_positive
56231866,6024.01,2.7218347,1.663,0.608183,15.0,"57,83,84",false_positive
439942982,6025.01,1.0222806,2.071,1.390633,13.0,"17,57",transit
396234347,6026.01,1.2757761,1.313,0.249748,11.0,"17,57",transit
368678195,6027.01,2.8406462042365,2.74406124468192,64.726183,30.907064,58,transit
250707118,6028.01,5.72385819309734,3.85451413513856,9.46779,51.948875,58,transit
419523962,6029.01,5.7998626,5.684,2.59475,19.0,"17,18,24,58",transit
245392284,6030.01,1.74428305047365,2.19283721045,8.113818,16.365398,58,transit
292152376,6031.01,2.14999072037241,3.10269682836296,28.202289,302.27103,58,transit
285466025,6032.01,7.37239062537613,7.82170788961434,0.377671,10.681877,58,transit
67711670,6033.01,18.0401494432717,6.0379225837678,6.14667,31.996292,58,transit
388076422,6034.01,2.57617955980314,1.58793786759182,55.581565,56.127953,"56,57,58",transit
323194443,6035.01,3.90741880945638,2.50522024082317,16.934934,25.24891,"57,58",transit
129756316,6036.01,6.5234669,5.814,7.835736,52.0,"18,58,85",transit
352924930,6037.01,4.0158188,6.257,0.608183,18.0,"18,24,25,52,58,78,79",false_positive
194736418,6038.01,5.826731,4.571,1.160186,20.0,"18,58,86",transit
272050287,6039.01,8.503614,1.203,1.727694,21.0,"17,18,24,57,58",false_positive
250839071,6040.01,3.4926045,4.379,7.704512,146.0,"58,85",transit
192415680,6041.01,1094.062167,3.534,2.556659,33.0,"18,58",transit
374919956,6042.01,7.7966237,1.461,2.173647,15.0,58,transit
453064665,6043.01,2.64521208547123,3.05598357376245,11.413149,32.981808,59,transit
356916207,6044.01,2.25386419410237,1.510749087565,0.416707,7.1491456,59,transit
467649533,6045.01,7.48263248953845,6.56471362806085,2.793871,21.282948,59,transit
66296167,6046.01,3.41370197920539,2.91600914998522,17.292121,18.457575,59,transit
115451738,6047.01,2.08143446337821,6.73074237612026,18.339517,19.349306,"59,71,72",transit
280024247,6048.01,5.49282457420207,3.40085461330981,1.092972,10.752078,59,transit
353459965,6049.01,10.8614910692476,5.55114668081709,12.085168,75.71807,59,transit
339207264,6050.01,5.48235960301803,4.95509798293441,7.08311,33.826756,59,transit
353960022,6051.01,3.92009192343941,4.11695435347387,24.630341,22.25058,59,transit
9443323,6052.01,4.0135700487779,4.13812017684486,9.335485,24.745403,59,transit
66091052,6053.01,2.21182811376241,2.57386540647149,2.408099,9.209335,59,transit
392681545,6054.01,7.49032706173113,5.80071299483534,0.244969,8.938365,59,transit
392681545,6054.02,12.5759947632049,6.52991803395634,0.309137,8.120321,59,transit
355640518,6055.01,0.849719431432759,1.35216746972867,78.195219,34.13334,59,transit
102808276,6056.01,3.14204945907693,2.66913189671174,20.001877,12.461929,59,transit
104734832,6057.01,10.3274379870238,8.80211143177618,1.346231,12.537905,59,transit
144006874,6058.01,2.3673691,1.474,0.642946,14.0,"19,59,73,86",transit
321578632,6059.01,6.3667329,2.628,0.845032,9.0,"19,59",transit
428867906,6060.01,3.3906311,2.344,0.782012,9.0,"19,59",transit
239823606,6061.01,8.1309123,3.313,0.339889,9.0,"19,43,44,45,59,73",transit
122629761,6062.01,8.2125318,3.203,0.975429,15.0,"19,59,73,86",transit
67031480,6063.01,2.1142179,1.655,1.030853,10.0,"19,59",transit
428767018,6064.01,15.3058859,3.463,7.078136,38.0,"19,59",transit
172033454,6065.01,8.2065998,3.785,0.452846,10.0,"20,43,44,45,60",transit
219697927,6066.01,1.8330979,2.742,0.182419,10.0,"14,20,40,60,74",transit
198458010,6067.01,87.2129046,2.986,0.715736,12.0,"14,16,17,18,20,21,23,24,25,26,40,47,48,49,50,51,52,53,54,56,57,58,59,60",transit
400093502,6068.01,10.66839,2.717,0.499554,11.0,"19,20,26,53,59,60,73",transit
259099556,6069.01,1.62909256787596,4.63151891709257,0.447147,9.041644,60,noise
29106627,6070.01,9.5128915993387,3.12541705931567,1.294542,9.423777,"47,60",transit
440624788,6071.01,5.36644567464123,2.29759548344027,9.540623,13.849086,60,transit
147797743,6072.01,3.69155898990421,2.72075803945963,17.861007,105.76829,60,transit
271424111,6073.01,3.26870634762913,3.63985725527105,10.574875,10.690438,"40,41,54,55",transit
99896567,6074.01,12.1324506434323,1.57517331243291,0.185977,7.390087,"14,15,41,55",transit
424388628,6075.01,832.923625392567,8.6876380764824,0.645377,7.41604,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55",transit
308301091,6076.01,720.574239906942,6.66020760588991,1.582966,9.610138,"26,52,53",transit
196066560,6077.01,2.2111104214132,2.10602790919096,2.125792,11.161335,"15,55",transit
119973835,6078.01,9.6703611,2.037,0.742898,9.0,"25,51,52,78",transit
119973835,6078.02,25.0882806,3.769,0.765714,10.0,"25,51,52,78",transit
272670038,6079.01,104.289279828713,5.87310290772273,2.197123,19.292593,"21,22,40,41,47,48,49,50,53,54,56,57,60",transit
116048097,6080.01,8.05557162698505,3.58531721474857,0.992667,10.547556,"40,52,53",transit
271431851,6081.01,7.88642182497306,4.94293777851912,6.797933,7.481163,"40,41,54,55",transit
199712572,6082.01,3.5941651,1.882,0.108579,13.0,"15,16,17,18,19,20,21,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,76,77,78,79,80",transit
299089652,6083.01,0.0,9.30550947697115,3.92471,7.213671,"40,41,53,54,55",transit
294283951,6084.01,4.37240628259233,1.41483875947478,1.784456,8.109731,"41,54,55",false_positive
160223936,6085.01,0.0,14.1230558348298,0.345294,7.2045913,"14,19,20,25,26,40,47,52,53",transit
18318288,6086.01,1.38885844016764,0.826700235192078,1.491211,8.86141,"25,26,52,53",transit
48448369,6087.01,0.0,2.29963572728836,2.279306,7.295672,"40,41,53,54,55",transit
122375047,6088.01,9.28667326119068,3.25938080999382,0.775329,7.342691,"40,41,54,55",transit
350814622,6089.01,3.21356358670838,4.31416113701979,0.711099,9.909683,"40,41,53,54,55",transit
268159158,6090.01,4.708241387356926,3.701381713410086,11.68909,11.871762,"41,54,55,74,75",transit
336255880,6091.01,5.18555066268537,1.97341329504368,1.626339,8.203974,"40,53,54",transit
339591840,6092.01,0.0,4.6672536133866,14.04839,10.6106615,"53,54",false_positive
97165413,6093.01,1.2710408,1.113,1.211271,32.0,"6,7,33,34,61",transit
35883621,6094.01,3.0519843,2.868,0.968909,16.0,"7,34,61",false_positive
157081737,6095.01,2.1613171,1.289,0.574506,13.0,"6,7,33,34,61",transit
262781201,6096.01,1.3154261,2.121,0.309479,17.0,"8,35,45,46,61,72",false_positive
293743169,6097.01,1.1256838,1.773,3.937496,33.0,"7,61",transit
269341832,6098.01,2.7297541,1.439,0.393108,20.0,"7,9,34,35,61,62",transit
118914286,6099.01,5.2887576,2.284,0.649464,17.0,"8,35,61,62",transit
170434745,6100.01,1.22801556800094,1.06779744775323,1.430581,8.335865,"8,61",transit
19342878,6101.01,1.33282518275466,2.04961740847406,21.093333,242.24312,"7,34,61",transit
55849732,6102.01,5.37082926173113,2.91338168940288,15.969769,55.36645,"61,62,63,64,65,66,67,68,69",transit
92590258,6103.01,3.24224240761246,3.16625191513628,11.588078,15.381104,61,transit
265010875,6104.01,6.40955547115517,8.47374375267198,3.093478,16.704277,"7,34,61",transit
182405015,6105.01,3.1122458171442675,2.4986472420965224,15.469013,157.51451,"8,61,62",transit
258234731,6106.01,6.42409440351428,4.03073416141896,21.533399,59.273636,61,transit
152245179,6107.01,3.78990177079963,3.9779406343356,8.293252,23.109795,"8,61",transit
255780160,6108.01,3.87833414391513,3.62116258033706,8.549531,11.893313,61,transit
384984325,6109.01,8.5386633,2.337,1.87995,15.0,"18,58",transit
384984325,6109.02,5.6952223,1.107,1.597206,13.0,"18,58",transit
7439480,6110.01,1.2541235,1.105,25.274704,46.0,"11,38",transit
189322727,6111.01,5.8340292,1.289,13.046101,23.0,"15,41,55,56",transit
258741560,6112.01,1.8859353,1.373,2.387987,15.0,56,transit
116631353,6113.01,4.9218915,6.715,6.801683,18.0,"15,55,56",transit
419840740,6114.01,8.9539287,2.618,5.587436,11.0,56,transit
120115768,6115.01,3.5529033,1.722,18.957554,21.0,"16,56",transit
364408162,6116.01,3.1256662,2.903,4.422513,35.0,"15,16,41,55,56",false_positive
436508469,6117.01,9.866312,5.285,6.246805,23.0,56,transit
125367522,6118.01,4.6474314,8.452,2.883197,20.0,"15,55,56",transit
322498101,6119.01,4.2070367,2.712,14.526176,22.0,"15,16,41,55,56",transit
435851868,6120.01,2.1350899,1.997,24.790282,81.0,56,transit
165682741,6121.01,4.2916798,3.088,10.228982,46.0,"15,56",transit
352442207,6122.01,4.6107024,5.626,6.19439,46.0,"15,16,41,54,55,56",transit
91101364,6123.01,4.0833335,4.406,17.141578,26.0,56,transit
269488987,6124.01,2.8474853,2.303,24.642554,97.0,"15,55,56",transit
404516402,6125.01,2.3107907,1.963,20.379334,52.0,56,transit
129004637,6126.01,7.1603723,4.672,10.006514,20.0,56,transit
313975346,6127.01,6.9191027,4.908,5.361553,12.0,"15,17,56",transit
100769500,6128.01,4.5016419,1.897,3.253392,9.0,56,transit
115739057,6129.01,5.0310168,3.334,20.048599,28.0,"16,56",transit
210083929,6130.01,2.3927114,1.806,14.652725,123.0,56,transit
357872559,6131.01,2.5530138,3.109,7.150265,27.0,"15,16,55,56,75",transit
188800346,6132.01,18.8155978,4.153,20.00989,17.0,"15,16,41,55,56",transit
129107501,6133.01,3.6534344,3.519,27.160006,51.0,56,false_positive
199721945,6134.01,4.679209,4.261,10.546873,19.0,56,transit
100909102,6135.01,3.1106751,3.129,11.898398,55.0,56,transit
468692991,6136.01,3.9779111,1.843,21.315675,23.0,56,transit
44295981,6137.01,0.520403,0.995,167.573284,103.0,56,transit
352892371,6138.01,9.7824078,3.889,3.499533,12.0,"15,16,55,56",transit
468765355,6139.01,10.3299557,3.666,7.814958,10.0,"16,56",transit
456783397,6140.01,3.4742682,2.577,10.783707,16.0,56,transit
217980791,6141.01,2.6607389,1.538,18.188843,30.0,56,transit
129108133,6142.01,4.9564809,1.617,9.688782,9.0,"16,56",transit
423903685,6143.01,4.0938735,4.537,18.576444,18.0,56,false_positive
115683877,6144.01,6.3765906,5.303,4.858667,11.0,"16,56",transit
404488903,6145.01,3.9921399,3.299,10.765065,16.0,56,transit
372178596,6146.01,4.5803096,4.962,6.676046,14.0,"15,16,56",transit
402740809,6147.01,1.5801759,0.645,6.738316,11.0,56,noise
371573539,6148.01,8.3753156,2.687,4.345113,13.0,56,transit
195606729,6149.01,13.3562254,7.214,6.331984,20.0,"15,41,55,56",transit
434186655,6150.01,1.3094686,1.108,20.183535,19.0,56,transit
312289279,6151.01,1.4354814,2.174,0.758108,10.0,"15,16,55,56",transit
117068362,6152.01,4.2005957,2.587,4.840127,16.0,"15,55,56",false_positive
411343008,6153.01,3.6720231,3.064,17.091944,26.0,56,transit
301986302,6154.01,2.301919,1.614,24.641443,47.0,56,transit
120051913,6155.01,1.6029811,0.955,5.990215,29.0,"16,56",transit
117072799,6156.01,12.6885127,1.507,13.670433,19.0,"15,55,56",transit
86005116,6157.01,0.4916402,0.453,32.078285,16.0,"55,56",false_positive
404456775,6158.01,3.0444485,0.916,33.11096,12.0,56,transit
422037524,6159.01,4.1846077,1.805,11.638274,10.0,56,transit
294904059,6160.01,40.7401072,2.833,23.904216,36.0,"14,15,16,41,55,56",transit
188001223,6161.01,5.7415661,1.414,6.40188,11.0,"14,15,41,55,56",transit
164260243,6162.01,1.8478843,2.809,12.850521,82.0,"16,56",transit
